PullRequestTitle,PullRequestNumber,PullRequestState,PullRequestCreatedAt,PullRequestUpdatedAt,PullRequestClosedAt,PullRequestMergedAt,PullRequestAuthor,PullRequestReviewsCount,PullRequestReviewers,PullRequestCommentsCount,ReviewDuration
Update params format for Ropsten example jobs,605,MERGED,2018-10-01T15:52:22Z,2018-10-01T16:38:39Z,2018-10-01T16:38:35Z,2018-10-01T16:38:35Z,thodges-gh,1,['se3000'],0,0 days 00:46:13
Oracle.sol emits request cancellation log,606,MERGED,2018-10-01T20:54:59Z,2018-10-01T21:34:56Z,2018-10-01T21:34:50Z,2018-10-01T21:34:50Z,se3000,2,"['thodges-gh', 'j16r']",0,0 days 00:39:51
Add expiration to cancel requests,607,MERGED,2018-10-02T11:46:29Z,2018-10-03T18:48:38Z,2018-10-03T18:48:33Z,2018-10-03T18:48:33Z,thodges-gh,4,"['se3000', 'thodges-gh', 'se3000', 'se3000']",0,1 days 07:02:04
cldev now uses go build so that the binary has debug info,608,MERGED,2018-10-02T16:00:35Z,2018-10-26T19:32:31Z,2018-10-02T21:12:16Z,2018-10-02T21:12:16Z,dimroc,4,"['j16r', 'dimroc', 'j16r', 'j16r']",2,0 days 05:11:41
Add helper method to withdraw LINK from Chainlinked contracts,609,CLOSED,2018-10-02T17:06:03Z,2019-01-10T21:03:33Z,2018-10-03T17:41:28Z,,thodges-gh,0,[],3,1 days 00:35:25
 Add Link address helper to Chainlinked contract ,612,MERGED,2018-10-03T17:41:05Z,2018-10-04T21:45:42Z,2018-10-04T21:45:39Z,2018-10-04T21:45:39Z,thodges-gh,1,['se3000'],0,1 days 04:04:34
make account balances endpoint fit with user resource REST pattern,613,MERGED,2018-10-03T21:24:41Z,2018-10-04T20:30:25Z,2018-10-04T20:28:26Z,2018-10-04T20:28:26Z,se3000,2,"['j16r', 'j16r']",0,0 days 23:03:45
Lock node dependencies,614,MERGED,2018-10-03T21:26:50Z,2018-10-04T15:52:28Z,2018-10-04T15:52:24Z,2018-10-04T15:52:24Z,rupurt,1,['se3000'],0,0 days 18:25:34
Bump version to 0.5.0 and flatten RopstenConsumer contract,615,MERGED,2018-10-03T21:42:47Z,2018-10-04T14:26:42Z,2018-10-04T14:26:39Z,2018-10-04T14:26:39Z,thodges-gh,1,['se3000'],0,0 days 16:43:52
Update flatten-ropsten and add npm command,616,MERGED,2018-10-03T21:51:10Z,2018-10-04T14:26:58Z,2018-10-04T14:26:55Z,2018-10-04T14:26:55Z,thodges-gh,1,['se3000'],0,0 days 16:35:45
WIP: Fix Test Coverage,617,CLOSED,2018-10-04T02:41:46Z,2018-10-16T22:59:13Z,2018-10-04T13:59:32Z,,se3000,0,[],0,0 days 11:17:46
ETH & LINK balance logs include address & balance kv,618,MERGED,2018-10-04T14:54:07Z,2018-10-09T17:36:34Z,2018-10-09T17:36:34Z,2018-10-09T17:36:34Z,jleeh,8,"['dimroc', 'jleeh', 'dimroc', 'dimroc', 'dimroc', 'jleeh', 'jleeh', 'dimroc']",2,5 days 02:42:27
enable bridges to pass their callback URL,619,MERGED,2018-10-04T15:21:55Z,2018-10-05T16:34:33Z,2018-10-05T16:34:26Z,2018-10-05T16:34:26Z,se3000,2,"['rupurt', 'j16r']",0,1 days 01:12:31
Fix old password incorrect error,620,MERGED,2018-10-04T17:17:12Z,2018-10-04T22:16:18Z,2018-10-04T22:16:15Z,2018-10-04T22:16:15Z,se3000,1,['thodges-gh'],0,0 days 04:59:03
Reduce extraneous adapter interface,621,MERGED,2018-10-04T21:34:39Z,2018-10-19T18:13:36Z,2018-10-04T22:58:04Z,2018-10-04T22:58:04Z,rupurt,1,['j16r'],0,0 days 01:23:25
Update ens npm package,622,MERGED,2018-10-04T21:59:44Z,2018-10-04T22:25:42Z,2018-10-04T22:25:37Z,2018-10-04T22:25:36Z,thodges-gh,1,['se3000'],0,0 days 00:25:53
Job run payment minimum is based on the cost of adapters in the job spec,623,MERGED,2018-10-04T22:33:38Z,2018-10-19T18:13:34Z,2018-10-10T17:16:42Z,2018-10-10T17:16:42Z,rupurt,7,"['j16r', 'dimroc', 'rupurt', 'rupurt', 'j16r', 'j16r', 'j16r']",0,5 days 18:43:04
Update RopstenConsumer contract,624,MERGED,2018-10-04T22:33:44Z,2018-10-05T09:55:02Z,2018-10-05T09:54:59Z,2018-10-05T09:54:59Z,thodges-gh,1,['se3000'],0,0 days 11:21:15
Operator can create bridge with min payment amount,625,MERGED,2018-10-04T22:57:54Z,2018-10-19T18:13:33Z,2018-10-10T17:31:18Z,2018-10-10T17:31:18Z,rupurt,3,"['j16r', 'NavyAdmiral', 'rupurt']",2,5 days 18:33:24
Update react-static to latest patch version,626,MERGED,2018-10-04T23:12:01Z,2018-10-08T12:23:27Z,2018-10-08T12:23:24Z,2018-10-08T12:23:24Z,rupurt,1,['j16r'],2,3 days 13:11:23
JSONParse accepts a dot delimited string,627,MERGED,2018-10-05T08:15:55Z,2018-10-16T22:59:00Z,2018-10-05T22:45:42Z,2018-10-05T22:45:42Z,se3000,8,"['j16r', 'se3000', 'se3000', 'se3000', 'se3000', 'j16r', 'se3000', 'j16r']",0,0 days 14:29:47
Update RopstenConsumer contract,628,CLOSED,2018-10-07T03:16:37Z,2018-10-07T04:17:40Z,2018-10-07T04:17:35Z,,thodges-gh,0,[],0,0 days 01:00:58
Oracle address and job spec corrections.,629,MERGED,2018-10-07T03:28:02Z,2018-10-07T04:17:20Z,2018-10-07T04:17:20Z,2018-10-07T04:17:20Z,rockokw,2,"['thodges-gh', 'thodges-gh']",0,0 days 00:49:18
"Save the Overrides on a job immediately, vs sending in the channel",630,MERGED,2018-10-08T19:58:48Z,2018-10-11T19:17:51Z,2018-10-11T01:01:48Z,2018-10-11T01:01:48Z,j16r,11,"['dimroc', 'j16r', 'j16r', 'rupurt', 'j16r', 'j16r', 'j16r', 'j16r', 'j16r', 'j16r', 'rupurt']",0,2 days 05:03:00
Features/ethbool core adapter,631,MERGED,2018-10-09T00:03:28Z,2018-10-16T16:25:27Z,2018-10-16T16:25:27Z,2018-10-16T16:25:27Z,whatsadebugger,5,"['rupurt', 'whatsadebugger', 'whatsadebugger', 'se3000', 'rupurt']",2,7 days 16:21:59
Reduce bridge index & show into single reducer,632,MERGED,2018-10-09T06:03:18Z,2018-10-10T17:46:06Z,2018-10-10T17:46:02Z,2018-10-10T17:46:02Z,rupurt,2,"['dimroc', 'dimroc']",1,1 days 11:42:44
"Job Runner Task run log has a clearer, more filterable msg",633,MERGED,2018-10-09T10:50:20Z,2018-10-09T20:09:35Z,2018-10-09T19:18:56Z,2018-10-09T19:18:56Z,dimroc,3,"['j16r', 'dimroc', 'j16r']",0,0 days 08:28:36
"Configure go,gui test suites to report code climate coverage",634,MERGED,2018-10-09T16:02:43Z,2018-10-26T19:32:26Z,2018-10-09T19:18:23Z,2018-10-09T19:18:23Z,dimroc,3,"['rupurt', 'dimroc', 'rupurt']",0,0 days 03:15:40
Job Resumption part に,635,MERGED,2018-10-09T17:01:01Z,2018-10-24T20:30:47Z,2018-10-24T20:30:45Z,2018-10-24T20:30:45Z,j16r,7,"['dimroc', 'j16r', 'dimroc', 'j16r', 'j16r', 'dimroc', 'dimroc']",0,15 days 03:29:44
"go test -race integration,services in CI",636,MERGED,2018-10-09T21:26:16Z,2018-10-26T19:32:19Z,2018-10-10T17:18:50Z,2018-10-10T17:18:50Z,dimroc,1,['j16r'],0,0 days 19:52:34
Use interfaces for Chainlinked contract,637,MERGED,2018-10-10T12:43:19Z,2018-10-16T00:07:31Z,2018-10-16T00:07:16Z,2018-10-16T00:07:16Z,thodges-gh,1,['se3000'],0,5 days 11:23:57
Make create service agreement idempotent,638,MERGED,2018-10-10T23:43:28Z,2018-10-16T06:35:24Z,2018-10-16T06:31:46Z,2018-10-16T06:31:46Z,rupurt,2,"['j16r', 'j16r']",0,5 days 06:48:18
Switch use of orm.All to use AllInBatches for better memory consumption,639,MERGED,2018-10-11T15:15:18Z,2018-10-11T20:16:07Z,2018-10-11T19:58:17Z,2018-10-11T19:58:17Z,dimroc,3,"['j16r', 'j16r', 'j16r']",0,0 days 04:42:59
Limit ci/gorace_test parallelism to 1,640,MERGED,2018-10-11T19:52:26Z,2018-10-11T20:16:20Z,2018-10-11T20:04:41Z,2018-10-11T20:04:41Z,dimroc,1,['j16r'],0,0 days 00:12:15
fix parsing of callback URL for callback,641,MERGED,2018-10-13T07:36:44Z,2018-10-16T22:58:45Z,2018-10-16T00:01:40Z,2018-10-16T00:01:40Z,se3000,1,['dimroc'],0,2 days 16:24:56
Debug log entry to indicate when a brand new job run is starting,642,MERGED,2018-10-13T12:49:19Z,2018-10-15T06:55:33Z,2018-10-15T06:55:25Z,2018-10-15T06:55:25Z,jleeh,1,['se3000'],1,1 days 18:06:06
make Circle CI badge match,643,MERGED,2018-10-15T05:27:34Z,2018-10-16T22:58:41Z,2018-10-15T16:40:36Z,2018-10-15T16:40:36Z,se3000,1,['dimroc'],0,0 days 11:13:02
refactor Service Agreement solidity tests,644,MERGED,2018-10-16T02:34:51Z,2018-10-16T19:10:05Z,2018-10-16T19:10:05Z,2018-10-16T19:10:05Z,se3000,2,"['rupurt', 'rupurt']",0,0 days 16:35:14
Add helpers to Chainlinked contract,645,MERGED,2018-10-16T13:18:55Z,2018-10-16T22:41:56Z,2018-10-16T22:41:53Z,2018-10-16T22:41:53Z,thodges-gh,3,"['se3000', 'thodges-gh', 'se3000']",0,0 days 09:22:58
add post/get field for httpget and httppost,646,MERGED,2018-10-16T13:45:35Z,2018-10-16T17:37:34Z,2018-10-16T17:37:34Z,2018-10-16T17:37:34Z,whatsadebugger,1,['rupurt'],0,0 days 03:51:59
Make Oracle contract implement OracleInterface,647,MERGED,2018-10-16T13:58:34Z,2018-10-16T16:18:48Z,2018-10-16T16:18:22Z,2018-10-16T16:18:22Z,thodges-gh,1,['se3000'],0,0 days 02:19:48
clean up warnings in solidity tests,648,MERGED,2018-10-16T19:15:17Z,2018-10-16T22:58:40Z,2018-10-16T21:11:31Z,2018-10-16T21:11:31Z,se3000,4,"['thodges-gh', 'thodges-gh', 'se3000', 'thodges-gh']",0,0 days 01:56:14
coordinator accepts service agreement requests,649,MERGED,2018-10-17T00:31:31Z,2018-10-26T15:58:57Z,2018-10-18T22:17:22Z,2018-10-18T22:17:22Z,se3000,4,"['thodges-gh', 'thodges-gh', 'thodges-gh', 'thodges-gh']",0,1 days 21:45:51
Slight improvement to router logging,650,MERGED,2018-10-17T01:38:49Z,2018-10-17T15:17:33Z,2018-10-17T15:17:30Z,2018-10-17T15:17:30Z,j16r,1,['dimroc'],0,0 days 13:38:41
Refactor to RESTful structure for GUI Bridges,651,MERGED,2018-10-17T02:31:30Z,2018-10-19T18:13:28Z,2018-10-17T15:38:10Z,2018-10-17T15:38:10Z,rupurt,1,['dimroc'],0,0 days 13:06:40
Add API endpoint to update bridge,652,MERGED,2018-10-17T04:33:10Z,2018-10-19T18:13:26Z,2018-10-18T18:22:03Z,2018-10-18T18:22:03Z,rupurt,4,"['dimroc', 'rupurt', 'dimroc', 'dimroc']",0,1 days 13:48:53
"chainlink-launcher adds Eth crt to CA if it exists, now used in vanilla Docker",653,MERGED,2018-10-17T23:06:40Z,2018-10-26T19:32:21Z,2018-10-18T01:07:22Z,2018-10-18T01:07:22Z,dimroc,1,['j16r'],1,0 days 02:00:42
Update SOLIDITY_INCLUDE in test helper,654,MERGED,2018-10-18T11:59:10Z,2018-10-18T12:45:03Z,2018-10-18T12:45:00Z,2018-10-18T12:45:00Z,thodges-gh,1,['se3000'],0,0 days 00:45:50
Add JSONPath type to Copy adapter,655,MERGED,2018-10-18T13:29:35Z,2018-10-19T10:49:57Z,2018-10-19T10:49:57Z,2018-10-19T10:49:57Z,whatsadebugger,4,"['dimroc', 'whatsadebugger', 'dimroc', 'dimroc']",0,0 days 21:20:22
Node operator can update bridge attributes via GUI ,656,MERGED,2018-10-18T15:54:55Z,2018-10-18T20:08:07Z,2018-10-18T20:07:56Z,2018-10-18T20:07:56Z,rupurt,3,"['dimroc', 'rupurt', 'dimroc']",0,0 days 04:13:01
New design for main navigation,657,MERGED,2018-10-18T22:10:30Z,2018-10-18T22:42:45Z,2018-10-18T22:42:31Z,2018-10-18T22:42:31Z,rupurt,1,['dimroc'],1,0 days 00:32:01
Update theme with new background + paper colors,658,MERGED,2018-10-18T23:04:21Z,2018-10-19T18:13:25Z,2018-10-19T17:57:35Z,2018-10-19T17:57:35Z,rupurt,2,"['j16r', 'j16r']",0,0 days 18:53:14
Apply new styles for token balances,659,MERGED,2018-10-19T00:44:43Z,2018-10-19T18:13:16Z,2018-10-19T18:13:12Z,2018-10-19T18:13:12Z,rupurt,1,['j16r'],0,0 days 17:28:29
Logging of LINK & ETH balances on job run completion,660,CLOSED,2018-10-19T10:52:26Z,2018-11-08T20:54:03Z,2018-11-08T20:54:03Z,,jleeh,3,"['dimroc', 'jleeh', 'j16r']",3,20 days 10:01:37
Add return value to initiateServiceAgreement and log,661,MERGED,2018-10-19T11:43:44Z,2018-10-25T12:48:50Z,2018-10-25T12:48:46Z,2018-10-25T12:48:46Z,thodges-gh,1,['j16r'],0,6 days 01:05:02
Use constant time comparison for security conscious methods,662,MERGED,2018-10-19T15:47:22Z,2018-10-19T20:21:26Z,2018-10-19T20:21:22Z,2018-10-19T20:21:22Z,dimroc,2,"['j16r', 'j16r']",0,0 days 04:34:00
Enforce eth mock callback order in hello world integration,663,MERGED,2018-10-19T18:33:13Z,2018-10-19T19:43:01Z,2018-10-19T19:42:55Z,2018-10-19T19:42:55Z,j16r,1,['dimroc'],0,0 days 01:09:42
add show run command to cli,664,MERGED,2018-10-20T00:16:27Z,2018-10-20T16:52:28Z,2018-10-20T16:40:18Z,2018-10-20T16:40:18Z,whatsadebugger,1,['dimroc'],0,0 days 16:23:51
sort keys of log output it looks way more readable now!,665,MERGED,2018-10-20T16:22:43Z,2018-10-20T16:52:20Z,2018-10-20T16:39:32Z,2018-10-20T16:39:31Z,whatsadebugger,1,['dimroc'],0,0 days 00:16:49
separate chainlink-launcher from sgx for proper user prompts,666,MERGED,2018-10-22T16:38:15Z,2018-10-22T20:38:51Z,2018-10-22T20:26:49Z,2018-10-22T20:26:49Z,dimroc,2,"['thodges-gh', 'j16r']",0,0 days 03:48:34
Add test command to package.json,667,MERGED,2018-10-22T17:15:27Z,2018-10-22T20:30:35Z,2018-10-22T20:30:31Z,2018-10-22T20:30:31Z,thodges-gh,1,['dimroc'],0,0 days 03:15:04
Small note for why chainlink is launched with |cat in sgx launcher,668,MERGED,2018-10-22T17:32:28Z,2018-10-23T14:48:46Z,2018-10-23T14:48:42Z,2018-10-23T14:48:42Z,j16r,2,"['dimroc', 'se3000']",0,0 days 21:16:14
Restructure Jobs containers to be RESTful,669,MERGED,2018-10-22T21:38:34Z,2018-11-13T17:56:30Z,2018-10-23T21:02:10Z,2018-10-23T21:02:10Z,rupurt,1,['j16r'],0,0 days 23:23:36
Add jobs index with no sidebar,670,MERGED,2018-10-22T21:50:23Z,2018-10-23T21:20:36Z,2018-10-23T21:20:32Z,2018-10-23T21:20:31Z,rupurt,1,['j16r'],0,0 days 23:30:09
Upgrade to SGX SDK 1.0.4,671,MERGED,2018-10-23T00:14:24Z,2018-10-23T14:49:04Z,2018-10-23T14:48:59Z,2018-10-23T14:48:59Z,j16r,1,['se3000'],0,0 days 14:34:35
Add endAt field to encumbrance,672,MERGED,2018-10-23T01:41:04Z,2018-11-02T16:52:41Z,2018-11-02T16:52:24Z,2018-11-02T16:52:24Z,coventry,23,"['thodges-gh', 'thodges-gh', 'thodges-gh', 'thodges-gh', 'coventry', 'dimroc', 'coventry', 'dimroc', 'coventry', 'coventry', 'coventry', 'coventry', 'dimroc', 'se3000', 'coventry', 'coventry', 'dimroc', 'dimroc', 'dimroc', 'coventry', 'dimroc', 'se3000', 'dimroc']",3,10 days 15:11:20
Fix loading indicator when page is loaded with invalid cookie,673,MERGED,2018-10-23T18:34:41Z,2018-10-23T18:59:30Z,2018-10-23T18:59:27Z,2018-10-23T18:59:27Z,rupurt,1,['dimroc'],0,0 days 00:24:46
Fix multiply adapter: correct EDL to match ECALL,674,MERGED,2018-10-23T20:51:01Z,2018-10-23T21:23:52Z,2018-10-23T21:23:50Z,2018-10-23T21:23:50Z,j16r,1,['rupurt'],0,0 days 00:32:49
Remove unimplemented SGX http adapter,675,MERGED,2018-10-23T20:57:24Z,2018-10-23T21:23:34Z,2018-10-23T21:23:31Z,2018-10-23T21:23:31Z,j16r,1,['rupurt'],0,0 days 00:26:07
Add SGX integration test to CI,676,MERGED,2018-10-23T21:29:44Z,2018-10-29T21:20:19Z,2018-10-29T21:20:16Z,2018-10-29T21:20:16Z,j16r,3,"['dimroc', 'j16r', 'se3000']",0,5 days 23:50:32
Unify form pattern between create job & bridge,677,MERGED,2018-10-24T00:19:17Z,2018-10-24T16:24:35Z,2018-10-24T16:24:33Z,2018-10-24T16:24:32Z,rupurt,3,"['dimroc', 'rupurt', 'dimroc']",0,0 days 16:05:16
WIP: Add verbose logging of eth logs before routing to subscriptions to track down serialization issue.,678,CLOSED,2018-10-24T16:52:15Z,2018-10-26T19:32:14Z,2018-10-26T15:07:23Z,,dimroc,0,[],0,1 days 22:15:08
Split selectors into separate files to reduce bundle size,679,MERGED,2018-10-24T18:59:00Z,2018-10-24T20:23:30Z,2018-10-24T20:23:26Z,2018-10-24T20:23:26Z,rupurt,2,"['dimroc', 'dimroc']",1,0 days 01:24:26
Allow empty transactionHash from logs of parity light client,680,MERGED,2018-10-24T19:14:43Z,2018-10-26T15:58:59Z,2018-10-25T18:07:52Z,2018-10-25T18:07:52Z,dimroc,2,"['dimroc', 'thodges-gh']",4,0 days 22:53:09
Add indeterminate loading bar,682,MERGED,2018-10-24T22:10:16Z,2018-11-01T15:07:35Z,2018-11-01T15:07:25Z,2018-11-01T15:07:24Z,rupurt,6,"['NavyAdmiral', 'NavyAdmiral', 'dimroc', 'rupurt', 'dimroc', 'j16r']",12,7 days 16:57:09
Fix create job button text,683,MERGED,2018-10-24T22:29:33Z,2018-10-25T15:58:26Z,2018-10-25T15:20:08Z,2018-10-25T15:20:08Z,rupurt,1,['se3000'],0,0 days 16:50:35
Add sort by createdAt param to jobs controller,684,MERGED,2018-10-24T23:52:37Z,2018-10-25T15:20:22Z,2018-10-25T15:20:16Z,2018-10-25T15:20:16Z,rupurt,1,['se3000'],0,0 days 15:27:39
Different errors get distinct messages in RunNode,685,MERGED,2018-10-25T15:41:02Z,2018-10-25T20:25:29Z,2018-10-25T20:25:26Z,2018-10-25T20:25:26Z,j16r,1,['dimroc'],0,0 days 04:44:24
"Generate packr.Boxes directly, Add NewBox() to Application to improve testability",686,MERGED,2018-10-25T23:02:16Z,2018-10-26T15:06:51Z,2018-10-26T15:06:43Z,2018-10-26T15:06:43Z,dimroc,1,['j16r'],1,0 days 16:04:27
Fix the parameters to make gui's go run gui/main.go,688,MERGED,2018-10-27T20:41:08Z,2018-11-08T15:29:54Z,2018-10-27T20:50:56Z,2018-10-27T20:50:56Z,dimroc,1,['se3000'],0,0 days 00:09:48
Add a walkthrough to the examples directory,689,CLOSED,2018-10-29T12:25:35Z,2018-11-27T20:50:11Z,2018-10-29T12:35:19Z,,se3000,0,[],0,0 days 00:09:44
add a walkthrough to the examples directory,690,MERGED,2018-10-29T12:35:08Z,2018-11-27T20:50:17Z,2018-11-13T17:12:52Z,2018-11-13T17:12:52Z,se3000,3,"['dimroc', 'dimroc', 'dimroc']",4,15 days 04:37:44
Extract Title component,691,MERGED,2018-10-29T22:58:38Z,2018-10-30T01:03:33Z,2018-10-30T01:03:30Z,2018-10-30T01:03:30Z,rupurt,1,['se3000'],0,0 days 02:04:52
Balance precision and hover,692,MERGED,2018-10-30T05:15:15Z,2018-10-30T20:15:08Z,2018-10-30T20:15:08Z,2018-10-30T20:15:08Z,NavyAdmiral,2,"['dimroc', 'dimroc']",3,0 days 14:59:53
Add page routing to bridges,693,MERGED,2018-10-30T06:08:18Z,2018-10-30T19:13:30Z,2018-10-30T19:13:30Z,2018-10-30T19:13:30Z,NavyAdmiral,2,"['dimroc', 'dimroc']",0,0 days 13:05:12
 Account for undefined jobSpecInitiator,694,CLOSED,2018-10-30T19:08:37Z,2018-11-06T22:52:42Z,2018-10-31T17:50:23Z,,NavyAdmiral,1,['dimroc'],2,0 days 22:41:46
CI ethereum_test uses `make install` chainlink binary,695,MERGED,2018-10-30T20:23:23Z,2018-10-30T21:58:45Z,2018-10-30T21:58:40Z,2018-10-30T21:58:40Z,dimroc,2,"['dimroc', 'rupurt']",0,0 days 01:35:17
Fix warning for required tooltip title,696,CLOSED,2018-10-30T22:46:14Z,2018-10-30T23:08:15Z,2018-10-30T23:08:15Z,,rupurt,0,[],0,0 days 00:22:01
Example of Hooks 16.7+,697,CLOSED,2018-10-31T00:10:03Z,2018-10-31T16:26:39Z,2018-10-31T00:22:32Z,,NavyAdmiral,0,[],3,0 days 00:12:29
Fix tooltip errors,698,MERGED,2018-10-31T03:38:06Z,2018-11-07T16:07:39Z,2018-10-31T14:38:45Z,2018-10-31T14:38:45Z,rupurt,1,['dimroc'],0,0 days 11:00:39
Add recently created jobs to Dashboards.Index,699,MERGED,2018-10-31T04:34:15Z,2018-11-07T16:07:36Z,2018-10-31T20:26:26Z,2018-10-31T20:26:26Z,rupurt,2,"['dimroc', 'dimroc']",4,0 days 15:52:11
Use uniform jobs route,700,MERGED,2018-10-31T04:48:46Z,2018-10-31T20:57:14Z,2018-10-31T20:57:04Z,2018-10-31T20:57:04Z,rupurt,1,['dimroc'],0,0 days 16:08:18
Accept runs with invalid requester but mark as errored,701,MERGED,2018-10-31T16:50:32Z,2018-10-31T19:25:19Z,2018-10-31T19:25:17Z,2018-10-31T19:25:17Z,j16r,1,['dimroc'],0,0 days 02:34:45
Simplify token balance component,702,MERGED,2018-10-31T18:33:25Z,2018-10-31T20:37:41Z,2018-10-31T20:37:37Z,2018-10-31T20:37:37Z,rupurt,3,"['dimroc', 'rupurt', 'dimroc']",0,0 days 02:04:12
Use redux actions for all notifications,703,MERGED,2018-10-31T23:08:15Z,2018-11-06T18:48:37Z,2018-11-05T19:28:02Z,2018-11-05T19:28:02Z,rupurt,7,"['dimroc', 'rupurt', 'rupurt', 'dimroc', 'dimroc', 'dimroc', 'rupurt']",0,4 days 20:19:47
Add parsing negative indices of JSON data array,704,MERGED,2018-11-01T03:25:27Z,2018-11-16T20:19:29Z,2018-11-16T20:19:28Z,2018-11-16T20:19:28Z,NavyAdmiral,4,"['dimroc', 'j16r', 'dimroc', 'j16r']",1,15 days 16:54:01
Update guides to use docs site,706,MERGED,2018-11-01T10:03:07Z,2018-11-02T01:29:51Z,2018-11-02T01:29:41Z,2018-11-02T01:29:41Z,thodges-gh,1,['rupurt'],0,0 days 15:26:34
Apply restful GUI structure to job runs,707,MERGED,2018-11-01T22:59:26Z,2018-11-02T17:07:26Z,2018-11-02T17:07:10Z,2018-11-02T17:07:10Z,rupurt,1,['dimroc'],0,0 days 18:07:44
Fix test name for jobs show,708,MERGED,2018-11-01T23:16:55Z,2018-11-02T11:31:49Z,2018-11-02T11:31:46Z,2018-11-02T11:31:46Z,rupurt,1,['dimroc'],0,0 days 12:14:51
chainlink-launcher-sgx returns correct exit code when run as node,710,MERGED,2018-11-05T22:16:12Z,2018-11-05T22:31:04Z,2018-11-05T22:30:55Z,2018-11-05T22:30:55Z,dimroc,1,['j16r'],0,0 days 00:14:43
Feature/optimize sgx integration build,711,MERGED,2018-11-06T22:21:16Z,2018-11-06T23:04:17Z,2018-11-06T23:04:13Z,2018-11-06T23:04:13Z,j16r,1,['dimroc'],0,0 days 00:42:57
add tests to make sure that jobspecs are getting validated,712,MERGED,2018-11-06T22:58:00Z,2019-01-15T01:20:36Z,2018-11-08T14:32:04Z,2018-11-08T14:32:03Z,whatsadebugger,1,['dimroc'],1,1 days 15:34:04
Normalize shape of redux store for json api,713,MERGED,2018-11-07T16:17:51Z,2018-11-13T17:24:47Z,2018-11-13T17:23:04Z,2018-11-13T17:23:04Z,rupurt,3,"['dimroc', 'dimroc', 'dimroc']",0,6 days 01:05:13
End to end GUI integration test with Jest and Puppeteer,714,MERGED,2018-11-07T16:58:40Z,2018-11-09T17:55:51Z,2018-11-09T17:55:38Z,2018-11-09T17:55:37Z,dimroc,4,"['dimroc', 'rupurt', 'rupurt', 'rupurt']",0,2 days 00:56:58
Feature/sgx multiple thread support,715,MERGED,2018-11-07T19:01:21Z,2018-11-07T19:28:51Z,2018-11-07T19:28:48Z,2018-11-07T19:28:48Z,j16r,1,['dimroc'],0,0 days 00:27:27
Dynamically pad content based on size of header,716,MERGED,2018-11-07T21:56:11Z,2018-11-08T17:35:35Z,2018-11-08T17:35:32Z,2018-11-08T17:35:32Z,rupurt,1,['dimroc'],0,0 days 19:39:21
Humanize job run creation dates,717,MERGED,2018-11-07T22:14:48Z,2018-11-13T17:49:00Z,2018-11-13T17:48:51Z,2018-11-13T17:48:51Z,rupurt,6,"['j16r', 'rupurt', 'j16r', 'dimroc', 'dimroc', 'j16r']",0,5 days 19:34:03
Add optional redux logger for test debugging,718,MERGED,2018-11-07T23:28:08Z,2018-11-09T17:11:13Z,2018-11-09T17:11:09Z,2018-11-09T17:11:08Z,rupurt,1,['dimroc'],0,1 days 17:43:01
Support bytes encoding for input value in EthTx,719,MERGED,2018-11-08T00:03:03Z,2018-11-14T17:27:58Z,2018-11-14T17:27:49Z,2018-11-14T17:27:49Z,j16r,5,"['dimroc', 'j16r', 'dimroc', 'j16r', 'dimroc']",0,6 days 17:24:46
Add basic handling of service-agreement request.,720,MERGED,2018-11-08T16:53:22Z,2018-11-29T01:17:58Z,2018-11-14T20:18:50Z,2018-11-14T20:18:50Z,coventry,23,"['thodges-gh', 'thodges-gh', 'thodges-gh', 'thodges-gh', 'se3000', 'coventry', 'coventry', 'coventry', 'coventry', 'coventry', 'dimroc', 'coventry', 'se3000', 'coventry', 'coventry', 'coventry', 'dimroc', 'coventry', 'coventry', 'coventry', 'coventry', 'dimroc', 'dimroc']",6,6 days 03:25:28
add check for nil contract address,721,MERGED,2018-11-09T13:07:37Z,2018-11-14T10:23:00Z,2018-11-14T10:23:00Z,2018-11-14T10:23:00Z,whatsadebugger,1,['se3000'],1,4 days 21:15:23
[WIP] Initial implementation of doing all SGX calls on a single thread,722,CLOSED,2018-11-09T23:09:47Z,2019-02-12T00:36:48Z,2018-11-10T00:17:42Z,,j16r,0,[],0,0 days 01:07:55
Put a mutex around the SgxEnclave,723,MERGED,2018-11-10T00:17:28Z,2018-11-12T15:53:52Z,2018-11-12T15:53:49Z,2018-11-12T15:53:49Z,j16r,1,['dimroc'],0,2 days 15:36:21
[WIP] SGX Context Pool,724,CLOSED,2018-11-10T02:45:42Z,2019-02-12T00:36:49Z,2018-11-14T21:12:33Z,,j16r,0,[],0,4 days 18:26:51
Bump golang.org/x/crypto from `034e532` to `e4dc69e`,725,MERGED,2018-11-11T03:55:50Z,2018-11-12T15:25:30Z,2018-11-12T15:25:27Z,2018-11-12T15:25:27Z,dependabot-preview,1,['dimroc'],0,1 days 11:29:37
Bump github.com/ethereum/go-ethereum from 1.8.16 to 1.8.17,726,MERGED,2018-11-11T03:59:37Z,2018-11-12T18:40:55Z,2018-11-12T18:40:50Z,2018-11-12T18:40:50Z,dependabot-preview,2,"['dimroc', 'dimroc']",0,1 days 14:41:13
Bump github.com/caarlos0/env from `3e0f30c` to `515df9e`,727,MERGED,2018-11-12T05:42:00Z,2018-11-12T15:25:00Z,2018-11-12T15:24:56Z,2018-11-12T15:24:56Z,dependabot-preview,1,['dimroc'],0,0 days 09:42:56
